...1,census_tract_number,total_population,california_county,children_10_percent,pop_11_64_years_percent,elderly_65_percent,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_percent,zip,nearby_city,ces_3_0_score,sb_535_disadvantaged_community,ozone,pm2_5,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score
4138,6075016802,3264,San Francisco,4.5,89.9,5.6,13,58.8,11.1,0.7,11.8,4.5,94102,San Francisco,23.4,No,0.03,8.69794377,67.68,171.2,0,220.0858213,661.18,14.4,3.3,2.81,0,0,35.22,4.34,90.79,6.06,6.36,9.1,4.4,20.6,6,25,52.02,5.4
7452,6073017006,2876,San Diego,9.6,70.3,20.1,7.5,81.7,0.9,0.4,7.2,2.4,92064,Poway,3.73,No,0.046,10.37,4.268,304,0,18.18318041,499.74,0,0,0,0,0,18.28,2.25,16.98,3,4.82,1.9,3.3,9.9,10,12.9,15.98,1.66
2943,6067009606,7159,Sacramento,15.9,72.4,11.7,31.5,16,25.4,0.3,21.7,5,95823,Sacramento,31.34,No,0.048,9.53630303,19.15,252.07,0,42.09786382,1151.57,0,0,0.15,4,0,33.28,4.1,133.9,4.24,15.73,17.5,6.5,57.5,14,33.7,73.73,7.65
5379,6073015403,2508,San Diego,7.6,70.5,21.9,9,82.7,1.2,0.3,3.5,3.3,92020,El Cajon,16.77,No,0.046,11.21,8.151,342.18,0.02,133.8148007,849.33,0,3,0,0,0,27.81,3.43,50.51,8.2,8.52,7.8,1.2,14,9.3,11,47.2,4.9
4531,6083001604,5190,Santa Barbara,10.9,75.4,13.7,47.5,48.3,0.6,0.3,1.8,1.5,93013,Carpinteria,21.09,No,0.044,9.53630303,4.148,468.71,44.92,12.43278035,922.99,0,16.5,0.15,9,8,46.11,5.68,37.05,3.59,5.35,20.8,5,40.9,6.3,19.2,35.8,3.71
148,6029002302,3378,Kern,23.2,69.9,6.9,94,3,1.8,0.4,0.5,0.4,93307,Bakersfield,64.38,Yes,0.065,19.6,25.646,593.77,0,31.9450918,619.55,14.75,7.5,4.51,0,3.25,56.38,6.94,89.83,5.86,11.77,65.6,25.9,72,22.3,34.3,89.39,9.27
3880,6065043270,4991,Riverside,13.4,74.7,11.9,31.5,54.7,3.5,0.5,6,3.8,92595,Wildomar,24.83,No,0.057,9.1171234,12.094,431.7,0,152.50978,1274.79,0,0,0.01,7,0,34.22,4.22,42.6,4.37,15.62,9.6,4.8,31.2,20.1,18.8,56.8,5.89
3218,6073005900,2821,San Diego,2.9,83.1,14,18.9,69,3.7,0.4,4.8,3.3,92101,San Diego,29.29,No,0.038,11.21,63.626,228.07,0,240.8330706,1010.49,14.9,49.25,2.825,3,0,50.35,6.2,60.73,8.21,7.48,1.4,1.5,22.6,5.1,17.2,45.55,4.72
6188,6037910804,3295,Los Angeles,10.2,80.7,9.1,20.2,74.1,0.5,0.5,2.6,2,93510,Acton,12.49,No,0.06,6.60204561,2.142,421.78,0,11.41344475,1244.19,0,0,0.05,0,0,23.64,2.91,23.59,8.56,7.63,11.3,0,17.8,14.1,7.3,41.35,4.29
1912,6059088802,5551,Orange,15.1,75.9,9,32.2,14.9,1,0,50.5,1.4,92844,Garden Grove,39.57,Yes,0.046,11.21,17.9,449.45,0.25,19267.01049,2175.7,0,8.75,0.1,0,0,47.52,5.85,38,5.96,7.89,30,29,48.2,9,31.7,65.19,6.76
6258,6071010415,5682,San Bernardino,15.9,76,8.1,18.7,57.5,9.7,0.9,7.8,5.4,92277,Twentynine Palms,12.15,No,0.065,4.92532709,0.951,458.06,0,1.335660249,295.25,0,0,0,0,0,16.03,1.97,38.79,5.16,13.43,15.7,0,46.1,25.7,18.7,59.32,6.15
7438,6001423800,2925,Alameda,9.3,68.5,22.2,4.4,83.9,1.6,0.2,6.2,3.7,94705,Berkeley,3.9,No,0.03,8.69794377,42.19,70.6,0,455.1525716,618.76,0,17.8,0,0,0,26.36,3.25,32.73,2.01,4.77,2.1,3.5,6.7,4.6,4.3,11.6,1.2
5572,6059110015,3548,Orange,8.8,74.2,17,14.9,72.3,0.9,0.4,7.1,4.4,90720,Los Alamitos,15.74,No,0.044,11.21,17.56,330.58,1096.17,8842.581611,772.85,31.25,63,0.225,3,6.45,65.69,8.09,25.77,2.8,5.98,4.9,0.8,10.1,10,11.9,18.76,1.95
1489,6037208610,4195,Los Angeles,11.7,79.5,8.8,47.2,3.8,3.2,0.2,43.6,2,90026,Los Angeles,43.54,Yes,0.046,12.89,58.916,664.07,0,3292.899912,1102.76,27.2,5.8,0.025,0,0,53.79,6.63,43.41,5.22,5.84,30.8,41.1,51.5,16.5,26.9,63.36,6.57
5243,6071010901,5321,San Bernardino,11.1,74,14.9,16.9,77.9,0.6,0.4,1.3,2.9,92352,Lake Arrowhead,17.45,No,0.068,9.95548266,3.037,406.42,0,583.4025974,163.07,4,0,0,1,0,27.52,3.39,51.36,5,8.53,12.6,1.4,31.7,10.5,18.8,49.64,5.15
5252,6075025402,2912,San Francisco,10.9,75.9,13.2,28.3,38,5.7,0.4,23.4,4.2,94110,San Francisco,17.41,No,0.03,8.69794377,77.846,171.2,0,202.6547387,1480,3.5,0,0.085,0,2.5,33.87,4.17,57.85,4.75,6.92,8.2,5.5,17.7,4.5,18.5,40.24,4.17
5888,6059021828,4362,Orange,9.7,84.3,6,12.1,60.8,1.8,0.1,21.3,4,92887,Yorba Linda,14.18,No,0.055,12.47,5.097,674.58,0,7261.208607,135.05,0,0,0,1,0,34.04,4.19,21.6,6.62,8.93,1.7,2.6,4.7,7.5,5.9,32.6,3.38
1469,6001410500,2193,Alameda,15.8,76.4,7.8,9.1,7.1,62,0,17.1,4.7,94607,Oakland,43.75,Yes,0.03,8.69794377,76.11,70.6,0,334.0836138,331.9,116.1,155.1,1.435,10,5.2,48.94,6.03,165.52,6.39,6.44,17,5.4,64.4,23.5,21.2,69.99,7.26
3617,6001436700,3284,Alameda,15.3,75.9,8.8,58.1,13.5,8.5,0.3,17.1,2.4,94541,Hayward,26.56,No,0.033,8.69794377,47.26,58.51,0,465.446104,2538.34,12,6,0.01,0,0,34.55,4.26,99.13,4.78,10.47,18.5,17.4,23.5,5.2,18.8,60.19,6.24
5819,6067009615,7864,Sacramento,14.7,78,7.3,21.5,38.4,13.8,0.3,19.5,6.5,95758,Elk Grove,14.5,No,0.048,9.1171234,13.952,218.07,0.17,33.38425796,536.93,0,0,0,2,0,23.73,2.92,55.67,3.88,10.65,8.3,5.1,24.5,12.4,12,47.84,4.96
1255,6037302103,5504,Los Angeles,8.3,77.3,14.4,22.1,55.1,0.9,0,18.3,3.7,91205,Glendale,45.7,Yes,0.051,12.05,21.83,904.35,0,2156.088851,862.15,3,0.75,0.185,0,0.7,49.97,6.16,49.72,4.37,12.38,24,38.7,58.6,11.7,37,71.59,7.42
2638,6001437300,3111,Alameda,13.6,75.8,10.6,35.4,16.5,13.4,0.5,28.8,5.4,94545,Hayward,33.48,No,0.033,8.69794377,36.93,58.51,0,739.0452069,2265.78,0,14.35,0.05,0,0,32.65,4.02,104.46,7.69,12.87,18.2,13.2,37.1,12.6,25,80.29,8.33
2908,6037204110,3078,Los Angeles,15.6,72.5,11.9,97.4,0.6,0.4,0.1,1.3,0.2,90063,Los Angeles,31.59,No,0.046,12.89,38.232,225.83,0,12425.21772,728.15,0.7,0.3,0,0,0,39.41,4.85,46.37,3.49,8.33,56.1,29.7,68.2,12.8,21.4,62.75,6.51
2259,6099000501,7165,Stanislaus,13.5,77,9.5,30,56.6,2.7,0.6,7.1,3,95356,Modesto,36.54,No,0.053,12.89,13.667,1123.34,4940.93,2409.957334,1001.36,10.75,7.5,0.66,6,5,73.24,9.02,42.04,4.49,10.07,12.2,5,17.9,5.6,6.6,39.06,4.05
4290,6083002703,4165,Santa Barbara,15.2,71.9,12.9,51.5,38.8,3.8,1.1,2.5,2.3,93436,Lompoc,22.49,No,0.038,4.50614746,3.823,347.79,607.67,3.883576955,310.54,0.8,16.5,0,4,0.1,25.27,3.11,56.87,7.07,10.71,23.3,5,44.3,11.1,22.1,69.68,7.23
744,6067006400,5347,Sacramento,16.4,75.3,8.3,28.9,40.5,13.5,1.1,11.8,4.4,95838,Sacramento,51.58,Yes,0.05,9.53630303,14.54,473.59,0,132.2824528,1092.47,12.5,130.25,0.08,6,0,45.96,5.66,110.75,9.03,16.1,29,7.6,64.4,14.8,33.8,87.86,9.11
5213,6013357000,3018,Contra Costa,7,77.4,15.6,15,72.1,4.2,0.5,4.1,4,94553,Martinez,17.6,No,0.035,7.85958451,5.827,150.3,0,1094.895374,650.47,10,0,0.55,9,1,32.94,4.06,62.24,6.13,8.25,6.5,0.7,18.4,5.1,9.7,41.82,4.34
1057,6039000800,7027,Madera,20.7,71.7,7.6,81.2,14.1,2.2,0.7,0.8,1,93637,Madera,47.65,Yes,0.062,12.05,17.911,326.09,0.29,3526.958288,580.47,13.1,10.5,0.06,0,0,48.68,6,94.46,5.33,12.23,50.2,23.9,72.8,6.5,20.1,76.63,7.95
3091,6037310602,2655,Los Angeles,9.9,76.4,13.7,20.5,58.5,2.7,0,15.4,2.9,91504,Burbank,30.25,No,0.055,12.05,8.918,710.19,0,1551.352763,771.89,24,23.75,0.23,6,3.5,60.54,7.46,32.27,6.36,5.7,3.4,6.4,15,11.2,14.8,39.12,4.06
3340,6071009906,4941,San Bernardino,15.2,76.8,8,45.7,31.9,15.3,0.3,3.8,3,92392,Victorville,28.29,No,0.065,7.02122524,10.73,386.58,0,148.2275285,994.08,4.2,0,0,0,0,29.16,3.59,87.54,6.59,17.31,16.9,6.7,41.4,15.8,18.7,75.96,7.88
1620,6067007007,5356,Sacramento,15.7,73.3,11,54.1,25.7,9.6,0.4,7,3.1,95833,Sacramento,42.27,Yes,0.048,9.53630303,16.749,80.01,1.41,812.4476843,1278.58,3.7,9.1,0.025,12,2.7,48.47,5.97,75.68,5.76,9.17,23,12.6,51.5,14.3,12.8,68.27,7.08
277,6001409100,2255,Alameda,17,73.5,9.5,51.8,1.6,41,0.1,3.7,1.8,94603,Oakland,59.87,Yes,0.03,8.69794377,37.55,70.6,0,611.9293945,2145.76,45.7,25.1,0.335,11,6,54.14,6.67,189.95,8.03,14.44,40,7.7,55.8,12.6,29.5,86.56,8.98
4596,6101050503,6966,Sutter,15.1,70.9,14,20.2,42.1,1.5,0.8,31.6,3.8,95993,Yuba City,20.74,No,0.048,8.69794377,8.615,709.67,2326.83,0.307818488,362.18,0.4,0.3,0.06,3,0,35.04,4.32,22.34,3.95,9.7,26.8,12.7,41.8,12.4,8.4,46.34,4.81
3763,6065044300,4774,Riverside,12.8,75.8,11.4,48.5,29.6,7.8,1.1,10.9,2.1,92220,Banning,25.68,No,0.068,7.44040487,2.001,474.37,0,91.70067549,900.85,10.4,0,0,0,1.5,31.03,3.82,96.29,4.27,20.81,25.6,5.2,50.7,10.6,14,64.77,6.72
6812,6059099245,3035,Orange,9.3,76.1,14.6,11.8,72.1,1.2,0.3,10.9,3.7,92646,Huntington Beach,8.75,No,0.044,11.21,9.226,237.82,0,7341.281002,620.98,2,7.5,0.025,0,2.5,36.97,4.55,23.55,4.05,4.75,3.8,3.7,13.7,7,10.8,18.53,1.92
4191,6073002903,3717,San Diego,14.4,74.9,10.7,36.5,40.3,9.1,0.3,10.4,3.4,92115,San Diego,23.14,No,0.042,10.79,14.42,289.51,0,163.6032698,914.78,1,18.6,0,0,2,33.56,4.13,48.49,5.83,5.7,20.3,8.2,37.8,8.6,25.8,53.97,5.6
967,6073016202,3337,San Diego,14.9,80.6,4.5,33.5,42.5,13.1,0.6,6,4.4,92020,El Cajon,48.71,Yes,0.044,11.21,18.593,343.5,0,217.6922758,1118.44,33.2,78.2,4.5,4,6.75,57.11,7.03,57.47,5.79,9.76,7.2,11.1,43.4,11.9,31.8,66.77,6.92
2775,6099000912,17129,Stanislaus,15.9,76.3,7.8,26,49.8,3.9,0.4,15.4,4.4,95355,Modesto,32.56,No,0.053,12.89,19.41,826.14,7.37,1273.038242,549.95,0,14.8,0.11,4,0,55.31,6.81,53.55,4.38,10.81,9.6,1.9,23.4,11.2,10.6,46.09,4.78
1457,6059087805,6952,Orange,16.6,76.4,7,59.1,18.4,3.2,0.1,17.6,1.6,92804,Anaheim,43.83,Yes,0.046,11.21,11.661,359.79,27.9,10487.5657,1024.08,18,8,0.7,0,1,56.05,6.9,45.43,4.85,7.64,38.8,19.1,47.4,9.6,26.3,61.22,6.35
4532,6037800204,6740,Los Angeles,9,68.8,22.2,5.5,81.8,1.2,0.1,7.7,3.8,91302,Calabasas,21.08,No,0.055,10.37,10.944,513.66,0.14,366.2872402,3267.27,0,33,0.3,15,1.75,55.82,6.87,22.78,4.42,6.28,5.3,7.4,20.9,7.7,15.2,29.57,3.07
7442,6085509901,1934,Santa Clara,14.6,64.2,21.2,4.4,72,0.2,0,19,4.4,94040,Mountain View,3.86,No,0.035,10.37,16.833,478.05,0,213.0935653,480.82,1.35,0,0,5,0,27.51,3.39,12.12,4.81,3.9,1.3,1,5.7,4.7,5.2,10.99,1.14
4828,6085504411,5450,Santa Clara,13,75.6,11.4,18.2,19.4,1.5,0.3,57.7,2.9,95132,San Jose,19.5,No,0.038,10.37,22.22,467.49,0,172.1355861,428.58,7.1,17,0.03,0,0,32.51,4,28.34,5.61,7.2,16.5,17.6,20.3,12,11.5,46.95,4.87
7185,6075020300,3034,San Francisco,3.7,88.7,7.6,15.3,66.3,2.2,0.3,12.1,3.8,94114,San Francisco,6.3,No,0.03,8.69794377,67.68,171.2,0,214.5681449,366.44,1.3,7.3,0.125,0,0,26.85,3.31,27.26,2.61,5.09,5.2,3.7,19.3,4.3,15.4,18.35,1.9
3732,6037195500,4971,Los Angeles,8.1,80.1,11.8,33.3,43.5,1.9,0.1,18.1,3.2,90026,Los Angeles,25.85,No,0.046,12.89,29.34,664.07,0,3579.156239,923.97,11.9,8.8,0.01,13,0.2,57.43,7.07,45.63,3.69,6.57,8.8,8.3,27.1,4.7,16.9,35.24,3.65
4018,6037400800,3967,Los Angeles,4.3,83.8,11.9,17.6,65.3,3,0.2,9.5,4.3,91741,Glendora,24.01,No,0.055,11.21,9.738,536.6,0,4203.435533,366.89,9,1.5,0.01,0,3,40.13,4.94,53.52,5.1,7.78,5.8,6.5,33.9,10.8,10.7,46.84,4.86
2726,6071008404,2729,San Bernardino,15.7,78.5,5.8,43.6,39.5,8.8,0.4,4.7,3,92374,Redlands,32.91,No,0.068,11.63,22.97,370.54,1.23,314.4684211,1024.24,0,7,0,0,0,43.56,5.37,46.81,5.62,8.62,13.5,6.4,55.7,12.3,17.5,59.14,6.13
1852,6037502003,2693,Los Angeles,15.1,77.5,7.4,84.5,11.8,0.7,0.8,1.2,1,90602,Whittier,40.07,Yes,0.046,12.05,19.691,514.25,0,6840.900138,552.72,21.7,10.95,1.16,0,1.25,53.03,6.53,58.61,2.11,11.64,31.2,9.4,45,9.1,26.3,59.15,6.13
504,6071001001,4990,San Bernardino,15.9,76.7,7.4,66.8,19.2,6.4,0.3,5.7,1.6,91762,Ontario,55.35,Yes,0.062,12.89,36.362,907.16,0,5158.434357,2640.08,9.7,0,0,0,0,56.24,6.93,55.22,6.41,10.12,30.6,10.3,57.6,16.7,31.7,77.04,7.99
3825,6073000700,3754,San Diego,3.7,83.9,12.4,15.6,72.5,2.7,0.3,5.7,3.1,92103,San Diego,25.17,No,0.04,10.79,24.51,228.07,0,210.1962783,975.95,7.2,12.2,0.075,3,1,40.89,5.04,54.51,7.69,8.58,0.5,3.8,17.8,7.2,16.1,48.18,5
6318,6007000601,3304,Butte,11.9,78,10.1,12.2,79.6,0.9,0.8,3.1,3.3,95926,Chico,11.81,No,0.048,9.53630303,12.28,269.83,1.03,9.117443933,412.69,2.2,12,0,0,0,27.89,3.44,48.16,3.38,9.1,5.4,3.5,29.4,4.1,9.8,33.16,3.44
432,6065041600,6230,Riverside,21.4,73.3,5.3,84.6,10.3,2.2,0.4,1.4,1.1,92879,Corona,56.63,Yes,0.06,13.31,36.215,708.32,0,15176.67205,1865.54,31.15,14.2,0.23,1,3.7,70.83,8.72,39.86,4.19,12.32,38.7,18.6,65.5,6.7,23.2,62.59,6.49
1482,6071001704,5056,San Bernardino,13.9,79.3,6.8,65.8,19.3,5.9,0.2,7.1,1.7,91762,Ontario,43.59,Yes,0.062,12.89,29.59,915.99,0,5868.506181,2096.44,0.4,10,0.125,0,0.2,59.16,7.29,59.19,4.61,11.17,22.4,12.5,43.9,8,10.8,57.68,5.98
2522,6037551300,5422,Los Angeles,13.4,72.7,13.9,71.9,18,3.9,0.2,4.9,1,90241,Downey,34.46,No,0.044,12.05,16.41,668.52,0,6551.429141,906.78,8.4,53.75,0.01,0,1.1,50.83,6.26,45.31,3.78,8.65,30.2,12.6,48.5,7.5,21,53.06,5.5
2,6071001600,6133,San Bernardino,19.7,76.1,4.2,91.1,5.8,0.7,0.3,1.4,0.7,91761,Ontario,90.68,Yes,0.062,13.31,38.556,904.66,1.37,7494.236622,782.26,66.2,36,1.25,5,12,81.19,10,60.66,7.04,12.94,53.3,33.4,72.5,12.3,34.1,87.44,9.07
4164,6037406101,3139,Los Angeles,11.6,76.3,12.1,51.2,36.4,2.5,0.5,7.1,2.3,91723,Covina,23.29,No,0.055,11.21,17.943,355.89,0,5931.834045,562.75,1,2,0.2,0,0,40.22,4.95,52.41,4.86,7.4,18.2,1.5,26.7,5.8,24.6,45.33,4.7
7087,6037460501,5418,Los Angeles,9.2,72.9,17.9,5.9,62.6,0.5,0,28.2,2.9,91011,La Canada Flintridge,7.03,No,0.051,10.79,8.422,734.97,0,1410.866841,138.87,15.6,22,0.375,2,0,45.34,5.59,14.54,3.23,5.83,2.9,2.5,10.5,3.4,11.8,12.13,1.26
3874,6037400604,2980,Los Angeles,14.4,76.9,8.7,47.8,32,2.9,0.1,15.8,1.4,91702,Azusa,24.87,No,0.057,10.79,6.55,533.72,0.19,3766.960467,182.81,0.9,10.75,0,0,0,34.47,4.25,66.21,3.64,9.1,16.4,8.4,48.4,10.7,20.2,56.47,5.86
1211,6019003808,5082,Fresno,18,74.6,7.4,50.4,21.4,7.1,0.6,18.6,1.8,93722,Fresno,46.19,Yes,0.062,15.4,15.34,876.56,589.27,2911.998232,106.89,0.35,2,0,0,0.8,49.46,6.09,92.14,8.21,11.2,26.8,10.3,46.4,9.1,13.5,73.12,7.58
1696,6037406200,5678,Los Angeles,12.6,71.3,16.1,60.1,20.6,4.4,0.4,12.7,1.8,91723,Covina,41.53,Yes,0.055,11.21,18.978,830.32,0,7125.233241,2293.75,0.1,0,0.025,3,1.5,51.92,6.39,32.82,7.4,5.54,28.3,19.5,49.5,13.9,26.1,62.62,6.49
5247,6033000300,3846,Lake,8.8,69.3,21.9,16,76.7,1.4,2.1,1.2,2.7,95453,Lakeport,17.44,No,0.042,4.50614746,1.458,224.2,64.14,0.012972184,175.03,13,0,0,2,7,25.23,3.11,54.7,4.39,10.61,17.1,5,38.3,9.2,17,54.1,5.61
3660,6023000100,4901,Humboldt,9.9,83.4,6.7,14.1,71.7,2.9,3.4,3.6,4.2,95501,Eureka,26.29,No,0.026,6.18286598,6.574,29.59,0,12.28202033,1010.55,8.1,222.5,0.05,2,2.5,27.71,3.41,107.5,6.24,10.47,12,4.9,57.7,12.7,27.8,74.26,7.7
6795,6001403701,2587,Alameda,4.4,79.2,16.4,9.1,49.7,21,0.4,13.8,5.9,94610,Oakland,8.89,No,0.03,8.69794377,54.34,70.6,0,357.0338436,537.97,3.5,62.5,0.15,2,0,35.01,4.31,49.77,2.1,4.14,4,4.3,23.3,1.6,9.6,19.88,2.06
7486,6053011700,3810,Monterey,8.2,61,30.8,5.8,87.5,0.3,0.1,4.3,2,93923,Carmel,3.08,No,0.033,5.34450672,3.807,302.32,0,0.012358683,455.06,6,5,0,0,0.5,14.85,1.83,12.53,5.5,3.25,1.7,1.1,12.5,4.3,11.2,16.25,1.69
553,6077002503,2560,San Joaquin,22.9,68.4,8.7,45.1,4.5,17.7,0.5,28.9,3.3,95206,Stockton,54.51,Yes,0.048,11.63,23.651,278.76,28.36,1146.045679,1508.29,0,2.55,0,14,0.5,50.92,6.27,128.15,5.73,14.74,41.3,13.4,83.9,22.3,16,83.8,8.69
2057,6065042903,5738,Riverside,17.4,73.8,8.8,72.4,18.3,7.2,0.4,0.8,0.9,92570,Perris,38.21,No,0.062,12.47,1.466,843.31,0.98,744.4457351,247.97,0,2,0,0,4,41.31,5.09,53.49,5.35,12.13,37.8,9.5,56.1,21.2,18.3,72.42,7.51
3244,6111002800,6270,Ventura,11.8,78.1,10.1,30.6,62.6,1.2,0.6,2.4,2.6,93001,Ventura,29.02,No,0.044,9.53630303,19.329,651.4,16564.09,89.14175447,1288.48,5,38.2,0.35,7,5.7,62.9,7.75,40.71,3.83,7.18,11.7,2.9,19.1,6.5,22.8,36.12,3.75
322,6037229200,4394,Los Angeles,18.4,74.5,7.1,81.7,0.6,16.2,0.1,0.8,0.6,90011,Los Angeles,58.69,Yes,0.046,12.89,26.33,664.07,0,4805.605133,914.29,40.15,5.5,0.175,0,2.5,58.61,7.22,63.52,6.01,9.63,65.3,33.3,75.4,6.7,41.2,78.39,8.13
134,6037432801,2568,Los Angeles,10.9,61.8,27.3,59.3,3.3,0.1,0.4,36.8,0.2,91731,El Monte,65.18,Yes,0.05,11.21,20.62,636.89,0.31,5943.506255,1652.23,36,38.1,0.695,0,2,65.21,8.03,53.71,5.96,9.53,57.4,49,61.8,10.4,38.7,78.25,8.12
1858,6037104204,3375,Los Angeles,15.6,76.7,7.7,73.5,10.2,7.4,0.1,8,0.8,91342,Sylmar,40.03,Yes,0.057,11.21,15.92,665.94,0.08,604.2853454,1020.19,4.7,4.5,0.1,0,7,52.91,6.52,45.02,4.58,5.38,44,19.3,61.1,12.1,28.7,59.23,6.14
5890,6111001900,3822,Ventura,11,73.1,15.9,16.7,75.9,0.8,0.5,2.8,3.3,93001,Ventura,14.16,No,0.046,9.53630303,4.204,345.88,0,44.66850159,478.49,0.4,54,0.15,0,0,28.08,3.46,39.78,6.36,7.01,5.1,3.2,22.7,5.5,14.5,39.49,4.09
1662,6065043517,6815,Riverside,20.2,75.1,4.7,53.8,26.8,9.6,1,5.8,3.1,92582,San Jacinto,41.93,Yes,0.065,9.53630303,6.768,747.77,235.34,346.7233481,537.91,7,3.5,0,0,7.5,49.23,6.06,54.16,5.44,12.02,26.4,9.8,42.7,14.7,14.3,66.67,6.91
6428,6085506101,4615,Santa Clara,12.8,71,16.2,14.5,52.5,1.6,0.2,27,4.1,95051,Santa Clara,11.23,No,0.035,10.37,23.372,179.53,0,209.4599101,819.57,6.55,9.6,0.07,2,0,34.14,4.21,25.15,3.23,6.84,4.3,6.2,13,10.2,12.2,25.74,2.67
5265,6059099405,4468,Orange,11.8,76.8,11.4,16.9,67.6,2.1,0.1,8.9,4.4,92647,Huntington Beach,17.36,No,0.044,11.21,8.156,238.5,0,10539.12654,722.64,1.4,10.5,0.11,1,2.7,41.31,5.09,30.81,4.75,6.83,7.2,1,22.4,9.2,15,32.89,3.41
6860,6023000700,5360,Humboldt,11.4,68.2,20.4,7.6,82.5,0.8,2.5,2.6,3.9,95503,Eureka,8.52,No,0.026,6.18286598,3.78,204.19,0,18.61475219,1108.58,0,7.5,0.05,2,0,17.66,2.18,66.57,2.77,8.11,3.8,1.2,32.6,9.4,14.4,37.75,3.91
4107,6083002211,5366,Santa Barbara,10.7,64.2,25.1,43.7,47.3,1,0.5,5.8,1.7,93454,Santa Maria,23.58,No,0.035,4.50614746,10.715,370.96,49879.91,48.14665667,467.35,0,9.3,0.1,15,11,40.7,5.01,58.41,5.96,6.75,14.7,1.6,28.6,6,14.7,45.36,4.7
529,6037302002,3532,Los Angeles,7.5,74,18.5,15.3,62.6,2.3,0.2,15.6,4,91206,Glendale,54.88,Yes,0.051,12.05,24.143,904.35,0,2063.764553,918.21,6,0,0.56,3,3,58.47,7.2,38.17,6.91,9.99,14.5,29.9,41.6,17.6,38.8,73.47,7.62
2164,6037132001,3202,Los Angeles,13.3,74.5,12.2,33.3,52,3.4,0.2,7.7,3.3,91406,Van Nuys,37.19,No,0.06,10.37,16.627,618.05,0,579.8846946,1384.65,1.4,0,0.05,8,0.2,46.13,5.68,65.74,7.88,9.28,13.8,5.4,31.5,6.1,25.8,63.11,6.54
5269,6065043274,2545,Riverside,19.1,74.8,6.1,39,47.7,2.3,0.4,7.9,2.7,92595,Wildomar,17.34,No,0.057,9.95548266,7.688,993.9,0,164.3880899,578.52,0,0,0,0,2,33.52,4.13,22.04,5.58,7.93,18.3,3.5,24.8,11.7,5.5,40.5,4.2
4691,6079012401,6621,San Luis Obispo,16.1,75.1,8.8,50.7,43.4,0.8,0.4,2.8,1.8,93444,Nipomo,20.26,No,0.035,6.82994024,5.098,619.92,6784.33,54.47830624,706.61,2,27,0,3,1,38.48,4.74,38.7,4.86,5.6,21.3,6,31,7.5,17.3,41.22,4.27
410,6037532606,4284,Los Angeles,16.3,75.3,8.4,96.5,1.8,0.8,0,0.6,0.2,90255,Huntington Park,57.12,Yes,0.046,12.05,23.49,450.36,0,7703.636415,895.63,7.05,15.5,1.37,0,0,52.23,6.43,59.19,6.25,11.02,69.3,30.9,77.1,15.2,32.2,85.61,8.88
1591,6037208620,4660,Los Angeles,12.1,79.5,8.4,52.5,4.1,5.7,0.3,35.2,2.2,90057,Los Angeles,42.53,Yes,0.046,12.89,60.69,664.07,0,3612.49489,995,11.15,3,0,0,0,50.12,6.17,39.4,6.73,5.32,26.1,28.6,57.9,16.8,29.4,66.43,6.89
4622,6067008010,4890,Sacramento,9.5,73.9,16.6,8.7,78.7,2.4,0.6,5.1,4.5,95628,Fair Oaks,20.62,No,0.053,9.1171234,9.081,698.45,0,40.93130545,829.63,12,3,0,3,0,36.51,4.5,43.05,4.28,7.31,8.1,9,26.7,13.9,14.8,44.21,4.58
56,6077002201,2771,San Joaquin,19.5,71.8,8.7,67.1,2.9,24.5,0.3,2.8,2.4,95206,Stockton,70.16,Yes,0.046,12.85,21.699,278.76,27.13,763.4048111,318.32,14.05,11.8,0.175,10,9.75,59.19,7.29,128.15,9.28,14.74,48.3,22.6,68.3,15,26.6,92.79,9.62
6675,6041130202,4453,Marin,6.2,73.7,20.1,3.8,87.8,1,0.1,4.5,2.7,94965,Sausalito,9.62,No,0.03,7.85958451,8.384,215.14,0,367.6872342,1423.05,17,3.3,0.1,12,2,37.58,4.63,39.35,2.52,4.94,0.4,3,12,6.7,16.9,20.03,2.08
6721,6087121600,6159,Santa Cruz,9.4,79.7,10.9,19.7,73.6,0.8,0.5,2.4,2.9,95062,Santa Cruz,9.38,No,0.035,7.85958451,13.667,428.59,0,23.44851913,502.23,0.8,22.75,0,8,0,26.46,3.26,29.9,3.52,5.34,9.3,2.9,28.7,5.5,21.1,27.74,2.88
713,6037540501,6943,Los Angeles,13.6,82.2,4.2,75.3,6.2,16.9,0,0.7,0.9,90262,Lynwood,52.07,Yes,0.044,12.05,20.536,328.66,0,6045.722146,2648.62,96.05,32.8,1.905,0,6.25,61.72,7.6,48.59,4.29,8.29,43.7,12,66.6,13.3,46.9,66.05,6.85
4068,6037278001,2458,Los Angeles,11.7,76.8,11.5,25.5,49.3,8.5,0.1,12.4,4.3,90045,Los Angeles,23.77,No,0.046,12.05,41.285,588.45,0,2404.179948,732.31,4.6,11.35,1.42,0,0.2,52.38,6.45,39.1,3.09,8.64,4.2,4.1,34.5,6,18.9,35.53,3.68
